episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
789,-104,0,5,0,0
790,-111,0,12,0,0
791,-119,0,20,0,0
792,-118,0,19,0,0
793,-157,0,58,0,0
794,-100,0,100,0,0
795,-145,0,46,0,0
796,-147,0,48,0,0
797,-115,0,16,0,0
798,-161,0,62,0,0
799,-104,0,5,0,0
800,-115,0,16,0,0
801,-143,0,44,0,0
802,-113,0,14,0,0
803,-114,0,15,0,0
804,-114,0,15,0,0
805,-121,0,22,0,0
806,-153,0,54,0,0
807,-107,0,8,0,0
808,-104,0,5,0,0
809,-104,0,5,0,0
810,-134,0,35,0,0
811,-111,0,12,0,0
812,-116,0,17,0,0
813,-116,0,17,0,0
814,-150,0,51,0,0
815,-123,0,24,0,0
816,-165,0,66,0,0
817,-172,0,73,0,0
818,-138,0,39,0,0
819,-128,0,29,0,0
820,-173,0,74,0,0
821,-149,0,50,0,0
822,-116,0,17,0,0
823,-125,0,26,0,0
824,-113,0,14,0,0
825,-132,0,33,0,0
826,-131,0,32,0,0
827,-120,0,21,0,0
828,-104,0,5,0,0
829,-163,0,64,0,0
830,-177,0,78,0,0
831,-185,0,86,0,0
832,-116,0,17,0,0
833,-113,0,14,0,0
834,-103,0,4,0,0
835,-100,0,100,0,0
836,-120,0,21,0,0
837,-105,0,6,0,0
838,-123,0,24,0,0
839,-152,0,53,0,0
840,-127,0,28,0,0
841,-149,0,50,0,0
842,-124,0,25,0,0
843,-115,0,16,0,0
844,-118,0,19,0,0
845,-106,0,7,0,0
846,-108,0,9,0,0
847,-110,0,11,0,0
848,-167,0,68,0,0
849,-112,0,13,0,0
850,-104,0,5,0,0
851,-136,0,37,0,0
852,-108,0,9,0,0
853,-111,0,12,0,0
854,-114,0,15,0,0
855,-122,0,23,0,0
856,-134,0,35,0,0
857,-132,0,33,0,0
858,-101,0,2,0,0
859,-118,0,19,0,0
860,-125,0,26,0,0
861,-185,0,86,0,0
862,-126,0,27,0,0
863,-114,0,15,0,0
864,-103,0,4,0,0
865,-100,0,100,0,0
866,-104,0,5,0,0
867,-181,0,82,0,0
868,-111,0,12,0,0
869,-169,0,70,0,0
870,-120,0,21,0,0
871,-112,0,13,0,0
872,-106,0,7,0,0
873,-152,0,53,0,0
874,-113,0,14,0,0
875,-101,0,2,0,0
876,-112,0,13,0,0
877,-136,0,37,0,0
878,401,1,100,0,0
879,-116,0,17,0,0
880,-122,0,23,0,0
881,-118,0,19,0,0
882,-103,0,4,0,0
883,-100,0,100,0,0
884,-112,0,13,0,0
885,-115,0,16,0,0
886,401,1,100,0,0
887,-102,0,3,0,0
888,-104,0,5,0,0
889,-167,0,68,0,0
890,-118,0,19,0,0
891,-133,0,34,0,0
892,-118,0,19,0,0
893,-146,0,47,0,0
894,-163,0,64,0,0
895,-104,0,5,0,0
896,-141,0,42,0,0
897,-104,0,5,0,0
898,-110,0,11,0,0
899,-184,0,85,0,0
900,-133,0,34,0,0
901,357,1,45,0,0
902,-110,0,11,0,0
903,-155,0,56,0,0
904,-100,0,100,0,0
905,-151,0,52,0,0
906,-120,0,21,0,0
907,-157,0,58,0,0
908,-154,0,55,0,0
909,-131,0,32,0,0
910,-148,0,49,0,0
911,-109,0,10,0,0
912,-107,0,8,0,0
913,-161,0,62,0,0
914,-149,0,50,0,0
915,-174,0,75,0,0
916,-133,0,34,0,0
917,-135,0,36,0,0
918,-108,0,9,0,0
919,-189,0,90,0,0
920,-117,0,18,0,0
921,-108,0,9,0,0
922,-118,0,19,0,0
923,-157,0,58,0,0
924,-129,0,30,0,0
925,-110,0,11,0,0
926,-111,0,12,0,0
927,-123,0,24,0,0
928,-120,0,21,0,0
929,-154,0,55,0,0
930,-120,0,21,0,0
931,-112,0,13,0,0
932,-134,0,35,0,0
933,-109,0,10,0,0
934,-105,0,6,0,0
935,-116,0,17,0,0
936,-148,0,49,0,0
937,-104,0,5,0,0
938,-128,0,29,0,0
939,-158,0,59,0,0
940,-101,0,2,0,0
941,-176,0,77,0,0
942,-154,0,55,0,0
943,-123,0,24,0,0
944,-121,0,22,0,0
945,-113,0,14,0,0
946,-162,0,63,0,0
947,-100,0,100,0,0
948,-134,0,35,0,0
949,-109,0,10,0,0
950,306,1,96,0,0
951,-101,0,2,0,0
952,-131,0,32,0,0
953,325,1,77,0,0
