episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
874,-124,0,25,0,0
875,-150,0,51,0,0
876,-126,0,27,0,0
877,-169,0,70,0,0
878,-119,0,20,0,0
879,-107,0,8,0,0
880,-163,0,64,0,0
881,-117,0,18,0,0
882,-150,0,150,0,0
883,-158,0,59,0,0
884,-107,0,8,0,0
885,-120,0,21,0,0
886,-208,0,109,0,0
887,-160,0,61,0,0
888,-139,0,40,0,0
889,-155,0,56,0,0
890,-116,0,17,0,0
891,-126,0,27,0,0
892,-124,0,25,0,0
893,-169,0,70,0,0
894,-121,0,22,0,0
895,-174,0,75,0,0
896,-125,0,26,0,0
897,-119,0,20,0,0
898,-123,0,24,0,0
899,-114,0,15,0,0
900,-224,0,125,0,0
901,-144,0,45,0,0
902,-138,0,39,0,0
903,-190,0,91,0,0
904,-157,0,58,0,0
905,-150,0,150,0,0
906,-173,0,74,0,0
907,-233,0,134,0,0
908,-168,0,69,0,0
909,-125,0,26,0,0
910,-154,0,55,0,0
911,-148,0,49,0,0
912,-173,0,74,0,0
913,-166,0,67,0,0
914,-150,0,150,0,0
915,-132,0,33,0,0
916,-166,0,67,0,0
917,-183,0,84,0,0
918,-216,0,117,0,0
919,-112,0,13,0,0
920,-108,0,9,0,0
921,-175,0,76,0,0
922,-137,0,38,0,0
923,-106,0,7,0,0
924,-137,0,38,0,0
925,-153,0,54,0,0
926,-144,0,45,0,0
927,-205,0,106,0,0
928,-105,0,6,0,0
929,-118,0,19,0,0
930,-150,0,150,0,0
931,-103,0,4,0,0
932,-106,0,7,0,0
933,-119,0,20,0,0
934,-156,0,57,0,0
935,-105,0,6,0,0
936,-115,0,16,0,0
937,-131,0,32,0,0
938,-150,0,150,0,0
939,-127,0,28,0,0
940,-155,0,56,0,0
941,-130,0,31,0,0
942,-145,0,46,0,0
943,-177,0,78,0,0
944,-226,0,127,0,0
945,-127,0,28,0,0
946,-199,0,100,0,0
947,-187,0,88,0,0
948,-115,0,16,0,0
949,-180,0,81,0,0
950,-207,0,108,0,0
951,-126,0,27,0,0
952,-145,0,46,0,0
953,-140,0,41,0,0
954,-116,0,17,0,0
955,-125,0,26,0,0
956,-116,0,17,0,0
957,-143,0,44,0,0
958,-116,0,17,0,0
959,-120,0,21,0,0
960,-140,0,41,0,0
961,-135,0,36,0,0
962,-157,0,58,0,0
963,-111,0,12,0,0
964,-102,0,3,0,0
965,-122,0,23,0,0
966,-150,0,150,0,0
967,-150,0,150,0,0
968,-178,0,79,0,0
969,-240,0,141,0,0
970,-135,0,36,0,0
971,-244,0,145,0,0
972,-150,0,51,0,0
973,-153,0,54,0,0
974,-150,0,150,0,0
975,-108,0,9,0,0
976,-150,0,150,0,0
977,-150,0,150,0,0
978,-130,0,31,0,0
979,-160,0,61,0,0
980,-105,0,6,0,0
981,-179,0,80,0,0
982,-155,0,56,0,0
983,-105,0,6,0,0
984,-119,0,20,0,0
985,-217,0,118,0,0
986,-150,0,150,0,0
987,-227,0,128,0,0
988,-120,0,21,0,0
989,-182,0,83,0,0
990,-210,0,111,0,0
991,-137,0,38,0,0
992,-133,0,34,0,0
993,-164,0,65,0,0
994,-150,0,150,0,0
995,-104,0,5,0,0
996,-136,0,37,0,0
997,-206,0,107,0,0
998,-241,0,142,0,0
999,-161,0,62,0,0
1000,-150,0,150,0,0
1001,-121,0,22,0,0
1002,-120,0,21,0,0
1003,-119,0,20,0,0
1004,-159,0,60,0,0
1005,-220,0,121,0,0
1006,-171,0,72,0,0
1007,-211,0,112,0,0
1008,-103,0,4,0,0
1009,-109,0,10,0,0
1010,-137,0,38,0,0
1011,-110,0,11,0,0
1012,-133,0,34,0,0
1013,-114,0,15,0,0
1014,-104,0,5,0,0
1015,-108,0,9,0,0
1016,-129,0,30,0,0
1017,-125,0,26,0,0
1018,-143,0,44,0,0
1019,-167,0,68,0,0
1020,-117,0,18,0,0
1021,-143,0,44,0,0
1022,-180,0,81,0,0
1023,-110,0,11,0,0
1024,-177,0,78,0,0
1025,-194,0,95,0,0
1026,-107,0,8,0,0
1027,-108,0,9,0,0
1028,-143,0,44,0,0
1029,-104,0,5,0,0
1030,-116,0,17,0,0
1031,-183,0,84,0,0
1032,-220,0,121,0,0
1033,-150,0,51,0,0
1034,-183,0,84,0,0
1035,-126,0,27,0,0
1036,-134,0,35,0,0
1037,-179,0,80,0,0
1038,-198,0,99,0,0
1039,-104,0,5,0,0
1040,-110,0,11,0,0
1041,-198,0,99,0,0
1042,-154,0,55,0,0
1043,-114,0,15,0,0
1044,-127,0,28,0,0
1045,-138,0,39,0,0
1046,-127,0,28,0,0
1047,-146,0,47,0,0
1048,-130,0,31,0,0
1049,-118,0,19,0,0
1050,-116,0,17,0,0
1051,-149,0,50,0,0
1052,-155,0,56,0,0
1053,-154,0,55,0,0
1054,-121,0,22,0,0
1055,-120,0,21,0,0
1056,-137,0,38,0,0
1057,-161,0,62,0,0
