episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
712,-205,0,106,0,0
713,-200,0,200,0,0
714,-277,0,178,0,0
715,-107,0,8,0,0
716,-200,0,200,0,0
717,-214,0,115,0,0
718,-200,0,200,0,0
719,-227,0,128,0,0
720,-122,0,23,0,0
721,-200,0,200,0,0
722,-136,0,37,0,0
723,-115,0,16,0,0
724,-268,0,169,0,0
725,-114,0,15,0,0
726,-164,0,65,0,0
727,-122,0,23,0,0
728,-200,0,200,0,0
729,-136,0,37,0,0
730,-195,0,96,0,0
731,-125,0,26,0,0
732,-200,0,200,0,0
733,-139,0,40,0,0
734,-128,0,29,0,0
735,-221,0,122,0,0
736,-273,0,174,0,0
737,-141,0,42,0,0
738,-114,0,15,0,0
739,-139,0,40,0,0
740,-123,0,24,0,0
741,-174,0,75,0,0
742,-273,0,174,0,0
743,-200,0,200,0,0
744,-162,0,63,0,0
745,-160,0,61,0,0
746,-265,0,166,0,0
747,-185,0,86,0,0
748,-170,0,71,0,0
749,-156,0,57,0,0
750,-289,0,190,0,0
751,-228,0,129,0,0
752,-116,0,17,0,0
753,-197,0,98,0,0
754,-200,0,200,0,0
755,-201,0,102,0,0
756,-199,0,100,0,0
757,-197,0,98,0,0
758,-280,0,181,0,0
759,-200,0,200,0,0
760,-127,0,28,0,0
761,-200,0,200,0,0
762,-200,0,200,0,0
763,-119,0,20,0,0
764,-112,0,13,0,0
765,-182,0,83,0,0
766,-105,0,6,0,0
767,-173,0,74,0,0
768,-153,0,54,0,0
769,-200,0,200,0,0
770,-129,0,30,0,0
771,-203,0,104,0,0
772,-163,0,64,0,0
773,-116,0,17,0,0
774,-105,0,6,0,0
775,-137,0,38,0,0
776,-234,0,135,0,0
777,-108,0,9,0,0
778,-108,0,9,0,0
779,-152,0,53,0,0
780,-134,0,35,0,0
781,-105,0,6,0,0
782,-157,0,58,0,0
783,-112,0,13,0,0
784,-107,0,8,0,0
785,-129,0,30,0,0
786,-120,0,21,0,0
787,-170,0,71,0,0
788,-105,0,6,0,0
789,-147,0,48,0,0
790,-112,0,13,0,0
791,-259,0,160,0,0
792,-272,0,173,0,0
793,-200,0,200,0,0
794,-133,0,34,0,0
795,-183,0,84,0,0
796,-169,0,70,0,0
797,-169,0,70,0,0
798,-183,0,84,0,0
799,-144,0,45,0,0
800,-123,0,24,0,0
801,-200,0,200,0,0
802,-172,0,73,0,0
803,-276,0,177,0,0
804,-167,0,68,0,0
805,-140,0,41,0,0
806,-121,0,22,0,0
807,-245,0,146,0,0
808,-121,0,22,0,0
809,-187,0,88,0,0
810,-289,0,190,0,0
811,-114,0,15,0,0
812,-179,0,80,0,0
813,-105,0,6,0,0
814,-288,0,189,0,0
815,-155,0,56,0,0
816,-142,0,43,0,0
817,-136,0,37,0,0
818,-118,0,19,0,0
819,-171,0,72,0,0
820,-200,0,200,0,0
821,-181,0,82,0,0
822,-137,0,38,0,0
823,-134,0,35,0,0
824,-117,0,18,0,0
825,-144,0,45,0,0
826,-250,0,151,0,0
827,-121,0,22,0,0
828,-118,0,19,0,0
829,-188,0,89,0,0
830,-112,0,13,0,0
831,-129,0,30,0,0
832,-104,0,5,0,0
833,-191,0,92,0,0
834,-195,0,96,0,0
835,-131,0,32,0,0
836,-212,0,113,0,0
837,-125,0,26,0,0
838,-200,0,200,0,0
